date,sentiment
2024-12-18,0.08195000000000001
2024-12-01,0.05946
2024-12-02,-0.053020000000000005
2024-12-29,-0.8759
2024-12-28,-0.8183
2024-12-03,-0.06847
2024-12-16,-0.47859999999999997
2024-12-18,-0.05173
2024-12-08,-0.056369999999999996
2024-12-25,-0.04931
2024-12-23,-0.6994
2024-12-29,0.08456999999999999
2024-12-18,0.9509000000000001
2024-12-19,-0.6017
2024-12-21,0.05619
2024-12-23,0.04874
2024-12-19,-0.08572
2024-12-19,-0.7536
2024-12-30,-0.7247
2024-12-06,-0.7997
2024-12-06,-0.05221
2024-12-22,-0.9684
2024-12-16,-0.9137000000000001
2024-12-21,-0.7759
2024-12-24,-0.8212999999999999
2024-12-30,-0.5327000000000001
2024-12-15,-0.561
2024-12-28,0.7839
2024-12-30,0.04683
2024-12-09,-0.06745999999999999
2024-12-21,0.057159999999999996
2024-12-28,-0.9467
2024-12-29,-0.7867000000000001
2024-12-27,-0.8131
2024-12-16,-0.047009999999999996
2024-12-03,0.08285
2024-12-20,0.061939999999999995
2024-12-08,-0.5202
2024-12-20,0.048049999999999995
2024-12-25,-0.6012
2024-12-10,-0.5046
2024-12-18,-0.8083
2024-11-30,0.9804
2024-12-03,0.9009999999999999
2024-12-26,-0.06049
2024-12-22,-0.5314
2024-12-28,0.5228
2024-12-19,-0.9278
2024-12-02,-0.06328
2024-12-23,-0.5095000000000001
2024-12-20,-0.6967
2024-12-14,-0.6966
2024-12-21,-0.7082999999999999
2024-12-04,0.6049
2024-12-21,-0.06046
2024-12-18,0.048170000000000004
2024-12-08,-0.8623000000000001
2024-12-25,0.6839
2024-12-07,-0.049229999999999996
2024-12-08,-0.06064
2024-12-11,0.6629999999999999
2024-12-10,-0.823
2024-12-04,-0.7384000000000001
2024-12-27,-0.5579
2024-12-28,-0.6444
2024-12-20,0.7728
2024-12-14,0.9582999999999999
2024-12-16,-0.8683
2024-12-17,-0.055369999999999996
2024-12-16,-0.07312
2024-12-27,-0.04753
2024-12-01,0.49979999999999997
2024-12-10,0.8547
2024-12-14,0.06674
2024-12-28,-0.7929
2024-12-16,0.06023
2024-12-03,0.6698999999999999
2024-12-20,-0.05323
2024-12-04,-0.7673000000000001
2024-12-17,0.07312
2024-12-11,-0.4899
2024-12-07,-0.8619
2024-12-12,-0.5709000000000001
2024-12-02,-0.8819
2024-12-07,-0.862
2024-12-04,-0.06328
2024-12-19,-0.6265999999999999
2024-12-29,-0.8194
2024-12-18,-0.6899
2024-12-19,0.09037
2024-12-17,0.5618
2024-12-22,-0.489
2024-12-20,-0.05135
2024-12-01,0.06121
2024-12-15,-0.9529000000000001
2024-12-02,-0.7576999999999999
2024-12-07,0.08366
2024-12-09,-0.05298
2024-12-26,-0.6536
2024-12-28,-0.8493
2024-12-17,-0.7998999999999999
2024-12-24,0.044340000000000004
2024-12-20,-0.9316
2024-12-13,-0.07837000000000001
2024-12-01,-0.5388000000000001
2024-12-15,0.08551
2024-12-06,-0.7084999999999999
2024-12-22,0.04962
2024-12-02,-0.6866
2024-12-06,0.0582
2024-12-08,-0.07354999999999999
2024-12-23,-0.4664
2024-12-20,-0.9033
2024-12-29,-0.5588000000000001
2024-12-17,-0.9339
2024-12-13,-0.04933
2024-12-07,-0.8573000000000001
2024-12-29,-0.9214
2024-12-21,0.07546
